Date,Hour,Total Market Demand,Ontario Demand
06-Feb-14,10,20917,19683
06-Feb-14,11,20444,19469
06-Feb-14,12,20753,19216
06-Feb-14,13,20483,19020
06-Feb-14,14,20808,18913
06-Feb-14,15,20908,19046
06-Feb-14,16,20866,19129
06-Feb-14,17,21157,19628
06-Feb-14,18,22310,20434
06-Feb-14,19,23007,21141
06-Feb-14,20,23064,20916
06-Feb-14,21,22282,20602
06-Feb-14,22,21588,19878
06-Feb-14,23,20800,18797
06-Feb-14,24,19645,17685
07-Feb-14,1,18935,16838
07-Feb-14,2,18766,16502
07-Feb-14,3,18780,16265
07-Feb-14,4,18696,16222
07-Feb-14,5,18962,16447
07-Feb-14,6,19621,17058
07-Feb-14,7,20697,18389
07-Feb-14,8,21527,19381
07-Feb-14,9,21831,19727
07-Feb-14,10,21621,19558
07-Feb-14,11,21483,19499
07-Feb-14,12,21527,19317
07-Feb-14,13,21287,19093
07-Feb-14,14,20767,18941
07-Feb-14,15,20804,18848
07-Feb-14,16,21182,18918
07-Feb-14,17,21467,19534
07-Feb-14,18,22050,20254
07-Feb-14,19,23245,21122
07-Feb-14,20,22759,20959
07-Feb-14,21,22185,20644
07-Feb-14,22,21959,20070
07-Feb-14,23,20696,18954
07-Feb-14,24,19236,17867
08-Feb-14,1,18246,17001
08-Feb-14,2,18036,16418
08-Feb-14,3,17907,16163
08-Feb-14,4,17693,16033
08-Feb-14,5,17449,16106
08-Feb-14,6,17998,16404
08-Feb-14,7,18555,16986
08-Feb-14,8,19449,17885
08-Feb-14,9,19689,18323
08-Feb-14,10,20120,18732
08-Feb-14,11,19914,18793
08-Feb-14,12,19733,18584
08-Feb-14,13,19974,18195
08-Feb-14,14,19801,17875
08-Feb-14,15,19203,17867
08-Feb-14,16,19373,18113
08-Feb-14,17,19595,18452
08-Feb-14,18,20687,19369
08-Feb-14,19,21576,20192
08-Feb-14,20,21178,19676
08-Feb-14,21,20790,19219
08-Feb-14,22,20164,18736
08-Feb-14,23,19175,17861
08-Feb-14,24,18559,16977
09-Feb-14,1,17798,16269
09-Feb-14,2,17826,15841
09-Feb-14,3,17585,15651
09-Feb-14,4,17662,15441
09-Feb-14,5,17502,15514
09-Feb-14,6,17784,15756
09-Feb-14,7,18252,16319
09-Feb-14,8,18626,16917
09-Feb-14,9,19293,17551
09-Feb-14,10,19407,18000
09-Feb-14,11,19576,18117
09-Feb-14,12,19914,18343
09-Feb-14,13,19948,18431
09-Feb-14,14,19610,18293
09-Feb-14,15,19627,18211
09-Feb-14,16,19407,18396
09-Feb-14,17,20406,18967
09-Feb-14,18,21558,19575
09-Feb-14,19,22228,20437
09-Feb-14,20,21533,20124
09-Feb-14,21,21129,19808
09-Feb-14,22,20356,19134
09-Feb-14,23,19549,18135
09-Feb-14,24,18672,17210
10-Feb-14,1,18047,16518
10-Feb-14,2,17659,16148
10-Feb-14,3,17526,16082
10-Feb-14,4,17676,16131
10-Feb-14,5,17837,16298
10-Feb-14,6,18612,17089
10-Feb-14,7,19635,18371
10-Feb-14,8,21347,19835
10-Feb-14,9,20884,19852
10-Feb-14,10,21010,19650
10-Feb-14,11,20895,19448
10-Feb-14,12,20561,19113
10-Feb-14,13,20335,19032
10-Feb-14,14,20179,18904
10-Feb-14,15,20214,18948
10-Feb-14,16,20190,19195
10-Feb-14,17,20887,19787
10-Feb-14,18,22020,20829
10-Feb-14,19,22883,21593
10-Feb-14,20,22431,21470
10-Feb-14,21,22182,21090
10-Feb-14,22,21976,20326
10-Feb-14,23,20642,19198
10-Feb-14,24,19668,18063
11-Feb-14,1,18429,17207
11-Feb-14,2,18065,16692
11-Feb-14,3,17903,16578
11-Feb-14,4,17805,16564
11-Feb-14,5,17607,16645
11-Feb-14,6,18383,17202
11-Feb-14,7,20340,18828
11-Feb-14,8,21330,20191
11-Feb-14,9,21761,20168
11-Feb-14,10,21544,19978
11-Feb-14,11,21005,19804
11-Feb-14,12,20732,19597
11-Feb-14,13,20726,19337
11-Feb-14,14,20142,19059
11-Feb-14,15,20230,18920
11-Feb-14,16,20378,19085
11-Feb-14,17,21006,19826
11-Feb-14,18,21962,20853
11-Feb-14,19,22800,21678
11-Feb-14,20,22491,21653
11-Feb-14,21,22157,21331
11-Feb-14,22,21535,20658
11-Feb-14,23,20344,19392
11-Feb-14,24,19542,18158
12-Feb-14,1,18314,17244
12-Feb-14,2,18597,16989
12-Feb-14,3,18466,16946
12-Feb-14,4,18249,17076
12-Feb-14,5,18439,17308
12-Feb-14,6,18945,17905
12-Feb-14,7,20665,19259
12-Feb-14,8,21960,20607
12-Feb-14,9,21331,20465
12-Feb-14,10,21376,20123
12-Feb-14,11,20929,19577
12-Feb-14,12,21260,19371
12-Feb-14,13,20722,19182
12-Feb-14,14,20618,19043
12-Feb-14,15,20309,18828
12-Feb-14,16,20624,19093
12-Feb-14,17,20763,19727
12-Feb-14,18,22093,20591
12-Feb-14,19,22700,21394
12-Feb-14,20,22802,21329
12-Feb-14,21,22126,20925
12-Feb-14,22,21490,20153
12-Feb-14,23,20500,19005
12-Feb-14,24,19121,17698
13-Feb-14,1,18083,16924
13-Feb-14,2,17478,16528
13-Feb-14,3,17205,16339
13-Feb-14,4,17618,16323
13-Feb-14,5,17811,16447
13-Feb-14,6,18677,17146
13-Feb-14,7,19718,18523
13-Feb-14,8,20904,19814
13-Feb-14,9,20949,19767
13-Feb-14,10,20807,19339
13-Feb-14,11,20470,19012
13-Feb-14,12,19946,18728
13-Feb-14,13,19637,18518
13-Feb-14,14,19629,18406
13-Feb-14,15,19545,18269
13-Feb-14,16,19417,18434
13-Feb-14,17,19895,19108
13-Feb-14,18,20325,19832
13-Feb-14,19,21485,20790
13-Feb-14,20,21290,20683
13-Feb-14,21,20784,20346
13-Feb-14,22,20292,19432
13-Feb-14,23,19420,18533
13-Feb-14,24,18215,17407
14-Feb-14,1,17473,16496
14-Feb-14,2,17215,15895
14-Feb-14,3,17096,15713
14-Feb-14,4,17224,15676
14-Feb-14,5,17734,15845
14-Feb-14,6,18061,16391
14-Feb-14,7,18938,17734
14-Feb-14,8,20049,18974
14-Feb-14,9,20084,19182
14-Feb-14,10,20106,19129
14-Feb-14,11,19856,19066
14-Feb-14,12,19789,18876
14-Feb-14,13,19397,18490
14-Feb-14,14,19333,18418
14-Feb-14,15,19282,18252
14-Feb-14,16,19278,18273
14-Feb-14,17,19632,18566
14-Feb-14,18,20184,19361
14-Feb-14,19,20810,20016
14-Feb-14,20,20676,19811
14-Feb-14,21,20276,19482
14-Feb-14,22,19791,18920
14-Feb-14,23,18663,17787
14-Feb-14,24,17675,16698
15-Feb-14,1,16924,15856
15-Feb-14,2,16998,15314
15-Feb-14,3,16856,14981
15-Feb-14,4,16412,14784
15-Feb-14,5,16445,14856
15-Feb-14,6,16597,15194
15-Feb-14,7,16763,15730
15-Feb-14,8,17338,16411
15-Feb-14,9,17943,17167
15-Feb-14,10,18032,17519
15-Feb-14,11,18051,17523
15-Feb-14,12,18095,17343
15-Feb-14,13,17862,17268
15-Feb-14,14,17838,16945
15-Feb-14,15,17801,16658
15-Feb-14,16,17733,16718
15-Feb-14,17,18264,17300
15-Feb-14,18,19111,18339
15-Feb-14,19,19889,19295
15-Feb-14,20,19648,19061
15-Feb-14,21,19512,18833
15-Feb-14,22,19043,18316
15-Feb-14,23,18449,17566
15-Feb-14,24,17827,16702
16-Feb-14,1,16962,16140
16-Feb-14,2,16634,15770
16-Feb-14,3,16498,15511
16-Feb-14,4,16194,15400
16-Feb-14,5,16544,15446
16-Feb-14,6,16847,15713
16-Feb-14,7,17241,16031
16-Feb-14,8,17373,16414
16-Feb-14,9,17836,17059
16-Feb-14,10,18465,17448
16-Feb-14,11,18536,17585
16-Feb-14,12,18513,17581
16-Feb-14,13,18350,17356
16-Feb-14,14,17894,17099
16-Feb-14,15,17594,16814
16-Feb-14,16,17778,16841
16-Feb-14,17,18059,17294
16-Feb-14,18,19159,18336
16-Feb-14,19,20253,19405
16-Feb-14,20,19992,19186
16-Feb-14,21,19699,18898
16-Feb-14,22,19318,18410
16-Feb-14,23,18693,17658
16-Feb-14,24,17854,16958
17-Feb-14,1,17243,16240
17-Feb-14,2,17030,15937
17-Feb-14,3,17353,15853
17-Feb-14,4,17455,15877
17-Feb-14,5,17388,15989
17-Feb-14,6,17597,16382
17-Feb-14,7,18199,16960
17-Feb-14,8,18292,17288
17-Feb-14,9,18267,17176
17-Feb-14,10,18465,17302
17-Feb-14,11,17993,17479
17-Feb-14,12,18592,17683
17-Feb-14,13,18600,17668
17-Feb-14,14,18494,17346
17-Feb-14,15,18506,17264
17-Feb-14,16,18637,17449
17-Feb-14,17,19239,17990
17-Feb-14,18,20402,19078
17-Feb-14,19,21149,20039
17-Feb-14,20,21061,19820
17-Feb-14,21,20620,19523
17-Feb-14,22,19547,18645
17-Feb-14,23,18275,17620
17-Feb-14,24,17895,16699
18-Feb-14,1,17322,15965
18-Feb-14,2,17004,15557
18-Feb-14,3,16714,15411
18-Feb-14,4,16758,15285
18-Feb-14,5,17104,15532
18-Feb-14,6,17832,16157
18-Feb-14,7,19160,17460
18-Feb-14,8,20218,18742
18-Feb-14,9,20209,18962
18-Feb-14,10,20244,18960
18-Feb-14,11,19930,18846
18-Feb-14,12,19882,18866
18-Feb-14,13,19574,18707
18-Feb-14,14,19579,18481
18-Feb-14,15,19513,18235
18-Feb-14,16,19665,18195
18-Feb-14,17,20460,18922
18-Feb-14,18,21249,19620
18-Feb-14,19,22281,20358
18-Feb-14,20,21884,20287
18-Feb-14,21,21284,19875
18-Feb-14,22,19892,18942
18-Feb-14,23,18679,17837
18-Feb-14,24,17363,16470
19-Feb-14,1,17118,15620
19-Feb-14,2,17144,15169
19-Feb-14,3,17272,15007
19-Feb-14,4,17181,14975
19-Feb-14,5,17184,15158
19-Feb-14,6,17625,15884
19-Feb-14,7,17960,17019
19-Feb-14,8,18891,18140
19-Feb-14,9,18860,18113
19-Feb-14,10,18481,17820
19-Feb-14,11,18459,17735
19-Feb-14,12,18509,17713
19-Feb-14,13,18225,17394
19-Feb-14,14,18334,17337
19-Feb-14,15,18553,17490
19-Feb-14,16,18842,17435
19-Feb-14,17,19506,18140
19-Feb-14,18,20028,18624
19-Feb-14,19,20727,19526
19-Feb-14,20,20805,19639
19-Feb-14,21,20347,19309
19-Feb-14,22,19670,18732
19-Feb-14,23,18629,17528
19-Feb-14,24,17398,16391
20-Feb-14,1,16805,15661
20-Feb-14,2,16321,15227
20-Feb-14,3,16220,14975
20-Feb-14,4,16549,14992
20-Feb-14,5,16939,15326
20-Feb-14,6,17044,15981
20-Feb-14,7,18375,17272
20-Feb-14,8,19415,18463
20-Feb-14,9,19387,18487
20-Feb-14,10,19118,18211
20-Feb-14,11,19348,18269
20-Feb-14,12,19398,18292
20-Feb-14,13,19603,18347
20-Feb-14,14,19466,18459
20-Feb-14,15,19464,18124
20-Feb-14,16,20144,18398
20-Feb-14,17,20729,19029
20-Feb-14,18,21069,19461
20-Feb-14,19,21426,20004
20-Feb-14,20,21025,19846
20-Feb-14,21,20818,19519
20-Feb-14,22,20144,18886
20-Feb-14,23,19100,17764
20-Feb-14,24,18092,16592
21-Feb-14,1,17491,15729
21-Feb-14,2,16834,15202
21-Feb-14,3,16865,14902
21-Feb-14,4,16722,14737
21-Feb-14,5,16799,14773
21-Feb-14,6,16932,15294
21-Feb-14,7,17996,16505
21-Feb-14,8,18919,17644
21-Feb-14,9,19502,18003
21-Feb-14,10,19771,18103
21-Feb-14,11,20281,18288
21-Feb-14,12,20352,18270
21-Feb-14,13,20150,18114
21-Feb-14,14,19872,18059
21-Feb-14,15,19640,17552
21-Feb-14,16,19824,17501
21-Feb-14,17,19959,17719
21-Feb-14,18,20514,18349
21-Feb-14,19,20942,19062
21-Feb-14,20,20595,18993
21-Feb-14,21,20316,18708
21-Feb-14,22,20215,18180
21-Feb-14,23,19244,17136
21-Feb-14,24,18156,15897
22-Feb-14,1,17383,15128
22-Feb-14,2,16943,14458
22-Feb-14,3,16822,14334
22-Feb-14,4,16614,14290
22-Feb-14,5,16652,14336
22-Feb-14,6,16716,14498
22-Feb-14,7,16991,14932
22-Feb-14,8,16976,15340
22-Feb-14,9,16901,15726
22-Feb-14,10,17625,16034
22-Feb-14,11,18045,16238
22-Feb-14,12,18119,16404
22-Feb-14,13,18029,16309
22-Feb-14,14,17626,16061
22-Feb-14,15,17386,15848
22-Feb-14,16,17533,15878
22-Feb-14,17,17794,16396
22-Feb-14,18,18681,17247
22-Feb-14,19,19554,18140
22-Feb-14,20,19235,18163
22-Feb-14,21,18486,17735
22-Feb-14,22,18166,17149
22-Feb-14,23,17608,16375
22-Feb-14,24,16870,15490
23-Feb-14,1,16265,14744
23-Feb-14,2,16369,14294
23-Feb-14,3,16176,14059
23-Feb-14,4,16181,13981
23-Feb-14,5,16287,14029
23-Feb-14,6,16302,14265
23-Feb-14,7,16654,14854
23-Feb-14,8,16973,15582
23-Feb-14,9,17234,15788
23-Feb-14,10,16997,15601
23-Feb-14,11,17387,16063
23-Feb-14,12,17262,16042
23-Feb-14,13,17071,15760
23-Feb-14,14,16983,15479
23-Feb-14,15,17164,15386
23-Feb-14,16,17388,15661
23-Feb-14,17,17964,16389
23-Feb-14,18,19019,17402
23-Feb-14,19,19636,18574
23-Feb-14,20,19283,18407
23-Feb-14,21,19119,18263
23-Feb-14,22,18662,17645
23-Feb-14,23,17602,16679
23-Feb-14,24,17360,15817
24-Feb-14,1,16995,15176
24-Feb-14,2,16762,14918
24-Feb-14,3,16883,14873
24-Feb-14,4,16920,14894
24-Feb-14,5,16867,15078
24-Feb-14,6,16920,15688
24-Feb-14,7,18040,17078
24-Feb-14,8,19055,18267
24-Feb-14,9,19292,18540
24-Feb-14,10,19295,18255
24-Feb-14,11,19373,18119
24-Feb-14,12,19731,18214
24-Feb-14,13,19563,18145
24-Feb-14,14,19612,18157
24-Feb-14,15,19502,18015
24-Feb-14,16,19861,18442
24-Feb-14,17,20397,19217
24-Feb-14,18,21053,20082
24-Feb-14,19,21730,20801
24-Feb-14,20,21492,20863
24-Feb-14,21,20978,20291
24-Feb-14,22,20653,19596
24-Feb-14,23,19551,18460
24-Feb-14,24,18841,17323
25-Feb-14,1,18222,16509
25-Feb-14,2,17803,16035
25-Feb-14,3,17607,15853
25-Feb-14,4,17534,15797
25-Feb-14,5,17652,16010
25-Feb-14,6,18475,16753
25-Feb-14,7,19713,18247
25-Feb-14,8,20668,19356
25-Feb-14,9,20729,19345
25-Feb-14,10,20344,18947
25-Feb-14,11,19922,18690
25-Feb-14,12,19506,18454
25-Feb-14,13,19374,18203
25-Feb-14,14,20025,18334
25-Feb-14,15,20137,18381
25-Feb-14,16,20072,18629
25-Feb-14,17,20799,19377
25-Feb-14,18,20919,20059
25-Feb-14,19,21767,20870
25-Feb-14,20,21475,20706
25-Feb-14,21,21026,20316
25-Feb-14,22,20835,19638
25-Feb-14,23,19613,18545
25-Feb-14,24,18797,17416
26-Feb-14,1,18783,16824
26-Feb-14,2,18554,16441
26-Feb-14,3,18425,16294
26-Feb-14,4,18598,16232
26-Feb-14,5,18292,16380
26-Feb-14,6,18593,17073
26-Feb-14,7,19842,18657
26-Feb-14,8,20884,19824
26-Feb-14,9,20477,19503
26-Feb-14,10,20042,19068
26-Feb-14,11,19828,18943
26-Feb-14,12,20086,19001
26-Feb-14,13,19817,18772
26-Feb-14,14,20189,18735
26-Feb-14,15,19850,18455
26-Feb-14,16,20091,18800
26-Feb-14,17,20453,19562
26-Feb-14,18,21691,20488
26-Feb-14,19,22682,21391
26-Feb-14,20,22518,21561
26-Feb-14,21,22064,21109
26-Feb-14,22,21297,20343
26-Feb-14,23,20314,19140
26-Feb-14,24,19201,17848
27-Feb-14,1,18479,17097
27-Feb-14,2,18139,16663
27-Feb-14,3,18028,16435
27-Feb-14,4,17924,16474
27-Feb-14,5,17919,16563
27-Feb-14,6,18284,17234
27-Feb-14,7,20014,18610
27-Feb-14,8,20720,19453
27-Feb-14,9,20636,19539
27-Feb-14,10,20199,19365
27-Feb-14,11,20496,19305
27-Feb-14,12,20490,19253
27-Feb-14,13,20289,19233
27-Feb-14,14,20857,19255
27-Feb-14,15,20906,19261
27-Feb-14,16,20772,19286
27-Feb-14,17,21224,20116
27-Feb-14,18,21835,20790
27-Feb-14,19,23021,21720
27-Feb-14,20,22357,21905
27-Feb-14,21,21673,21479
27-Feb-14,22,21779,20820
27-Feb-14,23,20398,19518
27-Feb-14,24,19829,18475
28-Feb-14,1,19065,17805
28-Feb-14,2,18677,17361
28-Feb-14,3,17922,16924
28-Feb-14,4,18170,16964
28-Feb-14,5,18215,17233
28-Feb-14,6,18631,17787
28-Feb-14,7,20358,19230
28-Feb-14,8,20815,20185
28-Feb-14,9,20211,19871
28-Feb-14,10,20598,19577
28-Feb-14,11,20671,19301
28-Feb-14,12,20303,18911
28-Feb-14,13,19661,18873
28-Feb-14,14,20003,18619
28-Feb-14,15,19633,18397
28-Feb-14,16,19725,18391
28-Feb-14,17,19965,18817
28-Feb-14,18,19817,19505
28-Feb-14,19,21066,20662
28-Feb-14,20,21497,20926
28-Feb-14,21,21231,20467
28-Feb-14,22,20545,19714
28-Feb-14,23,19693,18712
28-Feb-14,24,18559,17613
01-Mar-14,1,17575,16685
01-Mar-14,2,17105,16248
01-Mar-14,3,16888,15934
01-Mar-14,4,16568,15681
01-Mar-14,5,16395,15790
01-Mar-14,6,16951,16058
01-Mar-14,7,17559,16727
01-Mar-14,8,17737,16962
01-Mar-14,9,18498,17751
01-Mar-14,10,19147,18384
01-Mar-14,11,19151,18300
01-Mar-14,12,19209,18190
01-Mar-14,13,19180,18109
01-Mar-14,14,19040,18013
01-Mar-14,15,19399,17994
01-Mar-14,16,19617,18225
01-Mar-14,17,19711,18626
01-Mar-14,18,19712,19051
01-Mar-14,19,20312,19494
01-Mar-14,20,20427,19292
01-Mar-14,21,20240,19091
01-Mar-14,22,19540,18530
01-Mar-14,23,18832,17725
01-Mar-14,24,18166,16913
02-Mar-14,1,17214,16078
02-Mar-14,2,16894,15746
02-Mar-14,3,16672,15513
02-Mar-14,4,16879,15415
02-Mar-14,5,17322,15555
02-Mar-14,6,17382,15779
02-Mar-14,7,17311,16092
02-Mar-14,8,17390,16485
02-Mar-14,9,18217,17174
02-Mar-14,10,18882,17779
02-Mar-14,11,19024,17983
02-Mar-14,12,19289,17962
02-Mar-14,13,19242,17765
02-Mar-14,14,18915,17478
02-Mar-14,15,18786,17241
02-Mar-14,16,19222,17498
02-Mar-14,17,19521,18035
02-Mar-14,18,20167,19037
02-Mar-14,19,21467,20105
02-Mar-14,20,21375,20309
02-Mar-14,21,20585,19889
02-Mar-14,22,19925,19229
02-Mar-14,23,19494,18370
02-Mar-14,24,18398,17355
03-Mar-14,1,17502,16753
03-Mar-14,2,17198,16375
03-Mar-14,3,17060,16189
03-Mar-14,4,16686,16210
03-Mar-14,5,17644,16587
03-Mar-14,6,18283,17475
03-Mar-14,7,19636,18815
03-Mar-14,8,20538,19958
03-Mar-14,9,20509,20035
03-Mar-14,10,20231,19687
03-Mar-14,11,19988,19483
03-Mar-14,12,19963,19329
03-Mar-14,13,20494,19263
03-Mar-14,14,20537,19132
03-Mar-14,15,20049,18832
03-Mar-14,16,20357,19066
03-Mar-14,17,20572,19608
03-Mar-14,18,21026,20274
03-Mar-14,19,21885,21194
03-Mar-14,20,22239,21656
03-Mar-14,21,22371,21455
03-Mar-14,22,21686,20719
03-Mar-14,23,20014,19312
03-Mar-14,24,18623,18090
04-Mar-14,1,17938,17438
04-Mar-14,2,17864,17004
04-Mar-14,3,17831,16773
04-Mar-14,4,17729,16771
04-Mar-14,5,18108,16823
04-Mar-14,6,18634,17644
04-Mar-14,7,20321,18836
04-Mar-14,8,21454,19988
04-Mar-14,9,21784,20233
04-Mar-14,10,21574,19943
04-Mar-14,11,21199,20025
04-Mar-14,12,20928,19762
04-Mar-14,13,20729,19446
04-Mar-14,14,20696,19518
04-Mar-14,15,20296,19422
04-Mar-14,16,20480,19620
04-Mar-14,17,21006,20218
04-Mar-14,18,21686,20717
04-Mar-14,19,22546,21384
04-Mar-14,20,22241,21414
04-Mar-14,21,22222,21082
04-Mar-14,22,20977,20073
04-Mar-14,23,19799,18950
04-Mar-14,24,18336,17674
05-Mar-14,1,17548,16725
05-Mar-14,2,17244,16357
05-Mar-14,3,17014,16159
05-Mar-14,4,17178,16215
05-Mar-14,5,17773,16316
05-Mar-14,6,18544,16881
05-Mar-14,7,20022,18233
05-Mar-14,8,20759,19183
05-Mar-14,9,20746,19389
05-Mar-14,10,20197,19049
05-Mar-14,11,20007,18795
05-Mar-14,12,19461,18563
05-Mar-14,13,19174,18285
05-Mar-14,14,19031,18140
05-Mar-14,15,19030,18079
05-Mar-14,16,19122,18227
05-Mar-14,17,19836,18852
05-Mar-14,18,20352,19435
05-Mar-14,19,21323,20175
05-Mar-14,20,21920,20780
05-Mar-14,21,21816,20550
05-Mar-14,22,20963,19931
05-Mar-14,23,19790,18714
05-Mar-14,24,18642,17394
06-Mar-14,1,17641,16682
06-Mar-14,2,17703,16359
06-Mar-14,3,17908,16247
06-Mar-14,4,17425,16198
06-Mar-14,5,18031,16442
06-Mar-14,6,19139,16950
06-Mar-14,7,20548,18323
06-Mar-14,8,21125,19331
06-Mar-14,9,20873,19218
06-Mar-14,10,19900,18552
06-Mar-14,11,19923,18353
06-Mar-14,12,19968,18272
06-Mar-14,13,19812,18184
06-Mar-14,14,19490,18017
06-Mar-14,15,19516,17778
06-Mar-14,16,19531,18039
06-Mar-14,17,19957,18533
06-Mar-14,18,20771,19267
06-Mar-14,19,21670,20193
06-Mar-14,20,21955,20574
06-Mar-14,21,21583,20256
06-Mar-14,22,20600,19558
06-Mar-14,23,19446,18355
06-Mar-14,24,18684,17375
07-Mar-14,1,17408,16377
07-Mar-14,2,17235,16090
07-Mar-14,3,16934,15743
07-Mar-14,4,17488,15809
07-Mar-14,5,17899,15885
07-Mar-14,6,18367,16437
07-Mar-14,7,19351,17682
07-Mar-14,8,20107,18371
07-Mar-14,9,19683,18119
07-Mar-14,10,19168,17902
07-Mar-14,11,19375,17799
07-Mar-14,12,19493,17873
07-Mar-14,13,19174,17719
07-Mar-14,14,19131,17448
07-Mar-14,15,18571,17135
07-Mar-14,16,18451,16975
07-Mar-14,17,18731,17293
07-Mar-14,18,19422,17984
07-Mar-14,19,20317,18868
07-Mar-14,20,20689,18973
07-Mar-14,21,20104,18575
07-Mar-14,22,19516,17816
07-Mar-14,23,18330,16852
07-Mar-14,24,17271,15717
08-Mar-14,1,16101,15053
08-Mar-14,2,15767,14653
08-Mar-14,3,15438,14364
08-Mar-14,4,15545,14196
08-Mar-14,5,15617,14179
08-Mar-14,6,16282,14366
08-Mar-14,7,16192,14844
08-Mar-14,8,16146,15380
08-Mar-14,9,16929,16259
08-Mar-14,10,17645,16843
08-Mar-14,11,17583,16912
08-Mar-14,12,17600,16792
08-Mar-14,13,17366,16545
08-Mar-14,14,17115,16166
08-Mar-14,15,16879,15843
08-Mar-14,16,16968,15878
08-Mar-14,17,17598,16323
08-Mar-14,18,18156,17113
08-Mar-14,19,18860,17756
08-Mar-14,20,19292,18279
08-Mar-14,21,18819,17947
08-Mar-14,22,18206,17328
08-Mar-14,23,17559,16542
08-Mar-14,24,16808,15775
09-Mar-14,1,16172,15211
09-Mar-14,2,15916,14923
09-Mar-14,3,15385,14692
09-Mar-14,4,15321,14551
09-Mar-14,5,15457,14768
09-Mar-14,6,15696,15192
09-Mar-14,7,15994,15632
09-Mar-14,8,16353,15947
09-Mar-14,9,16151,15838
09-Mar-14,10,16310,15898
09-Mar-14,11,16608,16105
09-Mar-14,12,16730,16060
09-Mar-14,13,16863,15762
09-Mar-14,14,16579,15579
09-Mar-14,15,16584,15780
09-Mar-14,16,17037,16288
09-Mar-14,17,17929,16985
09-Mar-14,18,18047,17423
09-Mar-14,19,18598,18159
09-Mar-14,20,18622,18100
09-Mar-14,21,18012,17483
09-Mar-14,22,17423,16719
09-Mar-14,23,17036,15860
09-Mar-14,24,16230,15023
10-Mar-14,1,16022,14576
10-Mar-14,2,15928,14298
10-Mar-14,3,16130,14108
10-Mar-14,4,15869,14167
10-Mar-14,5,15927,14796
10-Mar-14,6,16813,16219
10-Mar-14,7,17689,17312
10-Mar-14,8,18189,17726
10-Mar-14,9,18523,17919
10-Mar-14,10,18184,17662
10-Mar-14,11,18236,17393
10-Mar-14,12,17861,16880
10-Mar-14,13,17936,16620
10-Mar-14,14,17794,16408
10-Mar-14,15,17746,16393
10-Mar-14,16,18096,16702
10-Mar-14,17,18671,17207
10-Mar-14,18,18865,17392
10-Mar-14,19,19153,18159
10-Mar-14,20,19196,18519
10-Mar-14,21,18673,17947
10-Mar-14,22,17732,16991
10-Mar-14,23,17039,15887
10-Mar-14,24,16419,15032
11-Mar-14,1,16270,14433
11-Mar-14,2,16144,14118
11-Mar-14,3,16015,13967
11-Mar-14,4,16015,13985
11-Mar-14,5,16182,14399
11-Mar-14,6,17135,15819
11-Mar-14,7,17904,16967
11-Mar-14,8,18356,17379
11-Mar-14,9,18225,17232
11-Mar-14,10,18111,17000
11-Mar-14,11,18193,16686
11-Mar-14,12,17775,16380
11-Mar-14,13,18044,16318
11-Mar-14,14,18268,16254
11-Mar-14,15,17988,16220
11-Mar-14,16,17748,16459
11-Mar-14,17,18083,16803
11-Mar-14,18,18716,17075
11-Mar-14,19,19206,17963
11-Mar-14,20,19479,18269
11-Mar-14,21,19274,17759
11-Mar-14,22,18010,16729
11-Mar-14,23,16808,15635
11-Mar-14,24,16644,14825
12-Mar-14,1,16362,14296
12-Mar-14,2,16584,14128
12-Mar-14,3,16490,14113
12-Mar-14,4,16453,14190
12-Mar-14,5,16716,14618
12-Mar-14,6,17639,15815
12-Mar-14,7,18865,17097
12-Mar-14,8,19594,17751
12-Mar-14,9,19565,17956
12-Mar-14,10,20089,18200
12-Mar-14,11,20538,18562
12-Mar-14,12,20933,18671
12-Mar-14,13,20724,18729
12-Mar-14,14,20264,18580
12-Mar-14,15,19879,18461
12-Mar-14,16,19985,18748
12-Mar-14,17,20182,19178
12-Mar-14,18,20178,19257
12-Mar-14,19,20618,19947
12-Mar-14,20,21420,20318
12-Mar-14,21,20451,19600
12-Mar-14,22,20098,18749
12-Mar-14,23,18794,17502
12-Mar-14,24,18532,16800
13-Mar-14,1,17906,16202
13-Mar-14,2,17585,16228
13-Mar-14,3,17309,16200
13-Mar-14,4,17546,16328
13-Mar-14,5,18138,16828
13-Mar-14,6,20024,18235
13-Mar-14,7,21258,19323
13-Mar-14,8,21393,19544
13-Mar-14,9,20613,19185
13-Mar-14,10,21128,18980
13-Mar-14,11,20698,18877
13-Mar-14,12,20505,18467
13-Mar-14,13,20238,18067
13-Mar-14,14,19973,17822
13-Mar-14,15,19638,17619
13-Mar-14,16,19981,17892
13-Mar-14,17,20388,18337
13-Mar-14,18,20540,18833
13-Mar-14,19,21793,19749
13-Mar-14,20,21638,20170
13-Mar-14,21,21339,19598
13-Mar-14,22,20401,18587
13-Mar-14,23,18618,17335
13-Mar-14,24,18367,16378
14-Mar-14,1,17595,15806
14-Mar-14,2,17351,15538
14-Mar-14,3,17146,15396
14-Mar-14,4,17186,15434
14-Mar-14,5,17695,15866
14-Mar-14,6,19116,16885
14-Mar-14,7,19847,17702
14-Mar-14,8,20214,17871
14-Mar-14,9,20346,17816
14-Mar-14,10,20123,17703
14-Mar-14,11,19702,17587
14-Mar-14,12,19000,17037
14-Mar-14,13,19015,16782
14-Mar-14,14,18451,16404
14-Mar-14,15,18244,16300
14-Mar-14,16,18434,16446
14-Mar-14,17,18771,16745
14-Mar-14,18,19370,17023
