Date,Hour,Imports,Exports
01-Feb-14,9,"1,434","1,615"
01-Feb-14,10,"1,411","1,627"
01-Feb-14,11,"1,464","1,640"
01-Feb-14,12,"1,401","1,841"
01-Feb-14,13,"1,389","1,909"
01-Feb-14,14,"1,253","1,691"
01-Feb-14,15,"1,316","1,302"
01-Feb-14,16,"1,530","1,244"
01-Feb-14,17,"1,445","1,704"
01-Feb-14,18,"1,411","1,377"
01-Feb-14,19,"1,507",964
01-Feb-14,20,"1,485","1,015"
01-Feb-14,21,"1,269","1,085"
01-Feb-14,22,"1,331","1,165"
01-Feb-14,23,644,"1,110"
01-Feb-14,24,974,"1,456"
02-Feb-14,1,"1,309","2,077"
02-Feb-14,2,"1,144","2,237"
02-Feb-14,3,914,"2,294"
02-Feb-14,4,709,"2,333"
02-Feb-14,5,685,"2,097"
02-Feb-14,6,"1,042","2,166"
02-Feb-14,7,"1,066","2,019"
02-Feb-14,8,973,"1,920"
02-Feb-14,9,"1,097","1,831"
02-Feb-14,10,"1,410","1,847"
02-Feb-14,11,"1,330","1,657"
02-Feb-14,12,"1,337","1,633"
02-Feb-14,13,998,"1,364"
02-Feb-14,14,"1,288","1,627"
02-Feb-14,15,"1,000","1,634"
02-Feb-14,16,"1,009","1,654"
02-Feb-14,17,"1,267","1,679"
02-Feb-14,18,"1,529","1,309"
02-Feb-14,19,"2,027","1,276"
02-Feb-14,20,"1,851","1,240"
02-Feb-14,21,"1,504","1,319"
02-Feb-14,22,"1,393","1,135"
02-Feb-14,23,"1,525",945
02-Feb-14,24,"1,175","1,295"
03-Feb-14,1,"1,442","1,363"
03-Feb-14,2,477,"1,110"
03-Feb-14,3,657,"1,897"
03-Feb-14,4,290,"1,726"
03-Feb-14,5,315,"1,957"
03-Feb-14,6,844,"1,918"
03-Feb-14,7,897,"1,725"
03-Feb-14,8,"1,113","1,321"
03-Feb-14,9,667,"1,047"
03-Feb-14,10,983,"1,239"
03-Feb-14,11,"1,318","1,577"
03-Feb-14,12,"1,222","1,430"
03-Feb-14,13,853,"1,491"
03-Feb-14,14,"1,054","1,560"
03-Feb-14,15,"1,013","1,471"
03-Feb-14,16,758,"1,601"
03-Feb-14,17,845,"1,275"
03-Feb-14,18,978,"1,342"
03-Feb-14,19,"1,931","1,385"
03-Feb-14,20,"1,624","1,487"
03-Feb-14,21,"1,042","1,182"
03-Feb-14,22,412,"1,150"
03-Feb-14,23,678,"1,226"
03-Feb-14,24,765,"1,493"
04-Feb-14,1,992,"1,556"
04-Feb-14,2,688,"2,031"
04-Feb-14,3,512,"1,971"
04-Feb-14,4,454,"1,937"
04-Feb-14,5,454,"1,978"
04-Feb-14,6,192,"1,221"
04-Feb-14,7,67,765
04-Feb-14,8,438,761
04-Feb-14,9,604,725
04-Feb-14,10,465,965
04-Feb-14,11,"1,225","1,412"
04-Feb-14,12,"1,467","1,382"
04-Feb-14,13,"1,090","1,302"
04-Feb-14,14,974,"1,596"
04-Feb-14,15,"1,404","1,817"
04-Feb-14,16,"1,082","1,891"
04-Feb-14,17,910,"1,652"
04-Feb-14,18,694,"1,598"
04-Feb-14,19,"1,196","1,505"
04-Feb-14,20,"1,332","1,394"
04-Feb-14,21,"1,893","1,534"
04-Feb-14,22,794,"1,218"
04-Feb-14,23,984,"1,247"
04-Feb-14,24,948,"1,584"
05-Feb-14,1,600,"1,936"
05-Feb-14,2,578,"2,383"
05-Feb-14,3,478,"2,461"
05-Feb-14,4,450,"2,610"
05-Feb-14,5,361,"2,388"
05-Feb-14,6,"1,317","2,583"
05-Feb-14,7,488,"1,179"
05-Feb-14,8,590,"1,352"
05-Feb-14,9,200,589
05-Feb-14,10,750,"1,285"
05-Feb-14,11,"1,235","1,564"
05-Feb-14,12,"1,171","1,662"
05-Feb-14,13,971,"1,369"
05-Feb-14,14,621,"1,423"
05-Feb-14,15,643,"1,332"
05-Feb-14,16,471,884
05-Feb-14,17,335,"1,118"
05-Feb-14,18,707,"1,394"
05-Feb-14,19,734,"1,328"
05-Feb-14,20,875,"1,666"
05-Feb-14,21,535,"1,326"
05-Feb-14,22,431,"1,073"
05-Feb-14,23,872,"1,466"
05-Feb-14,24,"1,407","1,767"
06-Feb-14,1,"1,110","2,155"
06-Feb-14,2,"1,438","2,487"
06-Feb-14,3,"1,438","2,238"
06-Feb-14,4,853,"1,916"
06-Feb-14,5,338,"1,897"
06-Feb-14,6,387,"2,265"
06-Feb-14,7,340,"2,264"
06-Feb-14,8,236,"1,674"
06-Feb-14,9,335,"1,725"
06-Feb-14,10,450,"1,285"
06-Feb-14,11,503,990
06-Feb-14,12,"1,132","1,581"
06-Feb-14,13,"1,030","1,484"
06-Feb-14,14,"1,227","1,935"
06-Feb-14,15,922,"1,906"
06-Feb-14,16,600,"1,786"
06-Feb-14,17,352,"1,552"
06-Feb-14,18,385,"1,919"
06-Feb-14,19,775,"1,896"
06-Feb-14,20,514,"2,217"
06-Feb-14,21,120,"1,730"
06-Feb-14,22,742,"1,751"
06-Feb-14,23,741,"2,061"
06-Feb-14,24,538,"2,016"
07-Feb-14,1,540,"2,198"
07-Feb-14,2,538,"2,362"
07-Feb-14,3,538,"2,626"
07-Feb-14,4,538,"2,579"
07-Feb-14,5,538,"2,619"
07-Feb-14,6,538,"2,674"
07-Feb-14,7,1,"2,424"
07-Feb-14,8,101,"2,196"
07-Feb-14,9,301,"2,145"
07-Feb-14,10,263,"2,106"
07-Feb-14,11,724,"2,005"
07-Feb-14,12,"1,030","2,241"
07-Feb-14,13,"1,288","2,255"
07-Feb-14,14,"1,307","1,859"
07-Feb-14,15,"1,029","1,980"
07-Feb-14,16,"1,052","2,317"
07-Feb-14,17,614,"1,979"
07-Feb-14,18,124,"1,823"
07-Feb-14,19,318,"2,182"
07-Feb-14,20,121,"1,859"
07-Feb-14,21,533,"1,580"
07-Feb-14,22,911,"1,945"
07-Feb-14,23,"1,041","1,817"
07-Feb-14,24,537,"1,430"
08-Feb-14,1,857,"1,296"
08-Feb-14,2,686,"1,669"
08-Feb-14,3,"1,517","1,800"
08-Feb-14,4,"1,611","1,737"
08-Feb-14,5,781,"1,387"
08-Feb-14,6,"1,125","1,642"
08-Feb-14,7,"1,195","1,622"
08-Feb-14,8,"1,135","1,624"
08-Feb-14,9,"1,086","1,420"
08-Feb-14,10,"1,356","1,430"
08-Feb-14,11,"1,533","1,175"
08-Feb-14,12,"2,089","1,176"
08-Feb-14,13,"2,708","1,824"
08-Feb-14,14,"2,667","2,000"
08-Feb-14,15,"1,987","1,396"
08-Feb-14,16,"2,506","1,323"
08-Feb-14,17,"2,298","1,196"
08-Feb-14,18,"2,322","1,373"
08-Feb-14,19,"2,706","1,439"
08-Feb-14,20,"2,942","1,560"
08-Feb-14,21,"2,717","1,633"
08-Feb-14,22,"2,550","1,479"
08-Feb-14,23,"2,749","1,357"
08-Feb-14,24,"2,718","1,640"
09-Feb-14,1,"2,248","1,569"
09-Feb-14,2,"2,432","2,048"
09-Feb-14,3,"2,250","1,982"
09-Feb-14,4,"2,219","2,293"
09-Feb-14,5,"2,279","2,042"
09-Feb-14,6,"2,354","2,082"
09-Feb-14,7,"2,349","2,004"
09-Feb-14,8,"2,115","1,768"
09-Feb-14,9,"2,163","1,811"
09-Feb-14,10,"1,949","1,461"
09-Feb-14,11,"1,889","1,511"
09-Feb-14,12,"2,138","1,628"
09-Feb-14,13,"2,285","1,579"
09-Feb-14,14,"2,291","1,355"
09-Feb-14,15,"2,229","1,489"
09-Feb-14,16,"1,782","1,050"
09-Feb-14,17,"2,097","1,475"
09-Feb-14,18,"2,483","2,051"
09-Feb-14,19,"2,622","1,863"
09-Feb-14,20,"1,985","1,467"
09-Feb-14,21,"1,423","1,375"
09-Feb-14,22,"1,700","1,253"
09-Feb-14,23,"2,377","1,461"
09-Feb-14,24,"2,664","1,514"
10-Feb-14,1,"2,545","1,586"
10-Feb-14,2,"2,277","1,567"
10-Feb-14,3,"2,341","1,492"
10-Feb-14,4,"2,117","1,598"
10-Feb-14,5,"1,662","1,592"
10-Feb-14,6,"1,346","1,581"
10-Feb-14,7,556,"1,316"
10-Feb-14,8,"1,164","1,588"
10-Feb-14,9,595,"1,059"
10-Feb-14,10,940,"1,395"
10-Feb-14,11,"1,496","1,487"
10-Feb-14,12,"1,347","1,493"
10-Feb-14,13,"1,352","1,343"
10-Feb-14,14,"1,464","1,314"
10-Feb-14,15,"1,421","1,305"
10-Feb-14,16,"1,764","1,040"
10-Feb-14,17,"1,536","1,134"
10-Feb-14,18,"1,188","1,228"
10-Feb-14,19,"1,661","1,346"
10-Feb-14,20,"1,796",998
10-Feb-14,21,"1,751","1,109"
10-Feb-14,22,"2,391","1,709"
10-Feb-14,23,"2,509","1,494"
10-Feb-14,24,"3,022","1,678"
11-Feb-14,1,"2,495","1,275"
11-Feb-14,2,"1,987","1,431"
11-Feb-14,3,"2,002","1,385"
11-Feb-14,4,"1,808","1,309"
11-Feb-14,5,"1,207","1,002"
11-Feb-14,6,"1,323","1,206"
11-Feb-14,7,"1,285","1,562"
11-Feb-14,8,890,"1,197"
11-Feb-14,9,860,"1,619"
11-Feb-14,10,"1,360","1,622"
11-Feb-14,11,"1,162","1,244"
11-Feb-14,12,"1,066","1,163"
11-Feb-14,13,"1,929","1,442"
11-Feb-14,14,"2,003","1,114"
11-Feb-14,15,"2,155","1,350"
11-Feb-14,16,"2,001","1,337"
11-Feb-14,17,"1,162","1,223"
11-Feb-14,18,"1,315","1,151"
11-Feb-14,19,"1,859","1,177"
11-Feb-14,20,"1,606",882
11-Feb-14,21,"1,444",867
11-Feb-14,22,"1,507",927
11-Feb-14,23,"1,576",992
11-Feb-14,24,"2,274","1,466"
12-Feb-14,1,"1,569","1,111"
12-Feb-14,2,"1,630","1,676"
12-Feb-14,3,"1,326","1,598"
12-Feb-14,4,"1,026","1,240"
12-Feb-14,5,601,"1,168"
12-Feb-14,6,201,"1,058"
12-Feb-14,7,676,"1,432"
12-Feb-14,8,697,"1,363"
12-Feb-14,9,645,874
12-Feb-14,10,360,"1,274"
12-Feb-14,11,714,"1,352"
12-Feb-14,12,"1,049","1,928"
12-Feb-14,13,764,"1,562"
12-Feb-14,14,"1,385","1,603"
12-Feb-14,15,"1,675","1,494"
12-Feb-14,16,"1,322","1,571"
12-Feb-14,17,250,"1,038"
12-Feb-14,18,205,"1,538"
12-Feb-14,19,310,"1,325"
12-Feb-14,20,683,"1,538"
12-Feb-14,21,494,"1,251"
12-Feb-14,22,438,"1,383"
12-Feb-14,23,931,"1,559"
12-Feb-14,24,"1,307","1,496"
13-Feb-14,1,997,"1,223"
13-Feb-14,2,"1,402","1,014"
13-Feb-14,3,964,902
13-Feb-14,4,"1,598","1,351"
13-Feb-14,5,"1,082","1,414"
13-Feb-14,6,982,"1,596"
13-Feb-14,7,290,"1,263"
13-Feb-14,8,214,"1,139"
13-Feb-14,9,263,"1,210"
13-Feb-14,10,925,"1,506"
13-Feb-14,11,"1,275","1,501"
13-Feb-14,12,"1,257","1,260"
13-Feb-14,13,935,"1,153"
13-Feb-14,14,"1,316","1,259"
13-Feb-14,15,"1,179","1,327"
13-Feb-14,16,981,"1,029"
13-Feb-14,17,986,840
13-Feb-14,18,791,527
13-Feb-14,19,714,742
13-Feb-14,20,752,663
13-Feb-14,21,812,467
13-Feb-14,22,"1,684",911
13-Feb-14,23,"2,467",949
13-Feb-14,24,"2,356",861
14-Feb-14,1,"1,835","1,064"
14-Feb-14,2,"1,694","1,426"
14-Feb-14,3,"1,199","1,486"
14-Feb-14,4,727,"1,642"
14-Feb-14,5,599,"2,002"
14-Feb-14,6,"1,090","1,748"
14-Feb-14,7,778,"1,267"
14-Feb-14,8,"1,436","1,135"
14-Feb-14,9,"1,655",939
14-Feb-14,10,"1,886","1,026"
14-Feb-14,11,"2,013",824
14-Feb-14,12,"2,115",952
14-Feb-14,13,"1,804",947
14-Feb-14,14,"2,032",931
14-Feb-14,15,"1,977","1,031"
14-Feb-14,16,"1,813","1,001"
14-Feb-14,17,"2,018","1,105"
14-Feb-14,18,"2,103",864
14-Feb-14,19,"2,577",839
14-Feb-14,20,"2,917",914
14-Feb-14,21,"2,782",836
14-Feb-14,22,"2,490",911
14-Feb-14,23,"2,112",961
14-Feb-14,24,"1,989","1,067"
15-Feb-14,1,"1,436","1,130"
15-Feb-14,2,"1,445","1,764"
15-Feb-14,3,"1,342","1,972"
15-Feb-14,4,847,"1,714"
15-Feb-14,5,914,"1,686"
15-Feb-14,6,947,"1,507"
15-Feb-14,7,703,"1,075"
15-Feb-14,8,559,972
15-Feb-14,9,"1,005",830
15-Feb-14,10,683,555
15-Feb-14,11,"1,233",562
15-Feb-14,12,"1,310",801
15-Feb-14,13,"1,092",626
15-Feb-14,14,"1,257",921
15-Feb-14,15,"1,437","1,188"
15-Feb-14,16,"1,357","1,057"
15-Feb-14,17,"1,240","1,012"
15-Feb-14,18,"1,558",821
15-Feb-14,19,"2,198",634
15-Feb-14,20,"2,139",621
15-Feb-14,21,"1,839",720
15-Feb-14,22,"1,850",765
15-Feb-14,23,"1,782",964
15-Feb-14,24,"1,408","1,234"
16-Feb-14,1,"1,057",909
16-Feb-14,2,"1,265",949
16-Feb-14,3,"1,321","1,087"
16-Feb-14,4,996,874
16-Feb-14,5,"1,333","1,188"
16-Feb-14,6,"1,687","1,223"
16-Feb-14,7,"1,657","1,315"
16-Feb-14,8,"1,358","1,057"
16-Feb-14,9,"1,385",861
16-Feb-14,10,"1,487","1,129"
16-Feb-14,11,"1,512","1,061"
16-Feb-14,12,"1,701","1,038"
16-Feb-14,13,"1,762","1,113"
16-Feb-14,14,"1,407",908
16-Feb-14,15,841,884
16-Feb-14,16,"1,040","1,004"
16-Feb-14,17,760,825
16-Feb-14,18,"1,041",872
16-Feb-14,19,"1,889",950
16-Feb-14,20,"1,525",905
16-Feb-14,21,822,893
16-Feb-14,22,700,"1,003"
16-Feb-14,23,984,"1,146"
16-Feb-14,24,816,994
17-Feb-14,1,"1,237","1,061"
17-Feb-14,2,"1,484","1,132"
17-Feb-14,3,"1,549","1,561"
17-Feb-14,4,"1,985","1,649"
17-Feb-14,5,"1,375","1,467"
17-Feb-14,6,635,"1,260"
17-Feb-14,7,111,"1,310"
17-Feb-14,8,149,"1,064"
17-Feb-14,9,291,"1,136"
17-Feb-14,10,773,"1,231"
17-Feb-14,11,523,541
17-Feb-14,12,"1,496",959
17-Feb-14,13,"1,513",979
17-Feb-14,14,"1,682","1,208"
17-Feb-14,15,"1,407","1,310"
17-Feb-14,16,"1,445","1,251"
17-Feb-14,17,927,"1,309"
17-Feb-14,18,603,"1,397"
17-Feb-14,19,785,"1,168"
17-Feb-14,20,913,"1,313"
17-Feb-14,21,632,"1,163"
17-Feb-14,22,582,973
17-Feb-14,23,270,695
17-Feb-14,24,888,"1,254"
18-Feb-14,1,366,"1,417"
18-Feb-14,2,757,"1,517"
18-Feb-14,3,835,"1,359"
18-Feb-14,4,"1,130","1,533"
18-Feb-14,5,755,"1,630"
18-Feb-14,6,252,"1,730"
18-Feb-14,7,207,"1,770"
18-Feb-14,8,501,"1,539"
18-Feb-14,9,597,"1,285"
18-Feb-14,10,664,"1,331"
18-Feb-14,11,"1,011","1,126"
18-Feb-14,12,800,"1,061"
18-Feb-14,13,"1,077",897
18-Feb-14,14,"1,312","1,129"
18-Feb-14,15,"1,135","1,308"
18-Feb-14,16,"1,028","1,507"
18-Feb-14,17,"1,047","1,573"
18-Feb-14,18,"1,171","1,658"
18-Feb-14,19,"1,756","1,977"
18-Feb-14,20,"1,393","1,646"
18-Feb-14,21,955,"1,466"
18-Feb-14,22,"1,138",996
18-Feb-14,23,"1,438",879
18-Feb-14,24,765,906
19-Feb-14,1,708,"1,524"
19-Feb-14,2,521,"2,010"
19-Feb-14,3,551,"2,313"
19-Feb-14,4,441,"2,263"
19-Feb-14,5,461,"2,092"
19-Feb-14,6,520,"1,833"
19-Feb-14,7,110,"1,008"
19-Feb-14,8,862,806
19-Feb-14,9,928,798
19-Feb-14,10,"1,115",706
19-Feb-14,11,"1,618",768
19-Feb-14,12,"1,511",842
19-Feb-14,13,"1,151",872
19-Feb-14,14,"1,609","1,042"
19-Feb-14,15,"1,393","1,096"
19-Feb-14,16,"1,436","1,457"
19-Feb-14,17,"2,055","1,409"
19-Feb-14,18,"1,945","1,443"
19-Feb-14,19,"2,398","1,232"
19-Feb-14,20,"2,264","1,202"
19-Feb-14,21,"2,604","1,086"
19-Feb-14,22,"1,736",974
19-Feb-14,23,"1,127","1,153"
19-Feb-14,24,693,"1,054"
20-Feb-14,1,549,"1,250"
20-Feb-14,2,623,"1,192"
20-Feb-14,3,549,"1,335"
20-Feb-14,4,624,"1,661"
20-Feb-14,5,634,"1,740"
20-Feb-14,6,799,"1,160"
20-Feb-14,7,"1,443","1,171"
20-Feb-14,8,"1,653","1,005"
20-Feb-14,9,"1,919",938
20-Feb-14,10,"2,036",938
20-Feb-14,11,"1,869","1,168"
20-Feb-14,12,"1,984","1,189"
20-Feb-14,13,"2,175","1,356"
20-Feb-14,14,"2,422","1,083"
20-Feb-14,15,"2,557","1,411"
20-Feb-14,16,"2,557","1,836"
20-Feb-14,17,"2,318","1,743"
20-Feb-14,18,"2,281","1,659"
20-Feb-14,19,"2,555","1,476"
20-Feb-14,20,"2,523","1,218"
20-Feb-14,21,"2,370","1,346"
20-Feb-14,22,"2,182","1,347"
20-Feb-14,23,"1,391","1,378"
20-Feb-14,24,"1,114","1,546"
21-Feb-14,1,"1,214","1,823"
21-Feb-14,2,"1,280","1,685"
21-Feb-14,3,"1,280","2,031"
21-Feb-14,4,"1,069","2,051"
21-Feb-14,5,"1,180","2,108"
21-Feb-14,6,"1,320","1,710"
21-Feb-14,7,"1,679","1,574"
21-Feb-14,8,"1,862","1,330"
21-Feb-14,9,"1,873","1,540"
21-Feb-14,10,"1,682","1,700"
21-Feb-14,11,"1,623","2,035"
21-Feb-14,12,"1,619","2,130"
21-Feb-14,13,"2,003","2,093"
21-Feb-14,14,"1,410","1,848"
21-Feb-14,15,"1,886","2,133"
21-Feb-14,16,"1,798","2,371"
21-Feb-14,17,"1,835","2,295"
21-Feb-14,18,"1,938","2,224"
21-Feb-14,19,"2,098","1,940"
21-Feb-14,20,"1,482","1,657"
21-Feb-14,21,732,"1,652"
21-Feb-14,22,575,"2,086"
21-Feb-14,23,565,"2,161"
21-Feb-14,24,565,"2,370"
22-Feb-14,1,376,"2,351"
22-Feb-14,2,376,"2,593"
22-Feb-14,3,396,"2,611"
22-Feb-14,4,416,"2,442"
22-Feb-14,5,436,"2,428"
22-Feb-14,6,416,"2,332"
22-Feb-14,7,972,"2,187"
22-Feb-14,8,477,"1,763"
22-Feb-14,9,667,"1,264"
22-Feb-14,10,770,"1,690"
22-Feb-14,11,681,"1,920"
22-Feb-14,12,644,"1,824"
22-Feb-14,13,603,"1,835"
22-Feb-14,14,479,"1,658"
22-Feb-14,15,526,"1,635"
22-Feb-14,16,466,"1,776"
22-Feb-14,17,485,"1,510"
22-Feb-14,18,"1,051","1,548"
22-Feb-14,19,"1,696","1,543"
22-Feb-14,20,"1,258","1,201"
22-Feb-14,21,992,845
22-Feb-14,22,559,"1,112"
22-Feb-14,23,570,"1,333"
22-Feb-14,24,"1,169","1,481"
23-Feb-14,1,758,"1,606"
23-Feb-14,2,616,"2,179"
23-Feb-14,3,733,"2,221"
23-Feb-14,4,654,"2,300"
23-Feb-14,5,699,"2,375"
23-Feb-14,6,"1,096","2,150"
23-Feb-14,7,637,"1,924"
23-Feb-14,8,490,"1,494"
23-Feb-14,9,"1,224","1,550"
23-Feb-14,10,"1,023","1,496"
23-Feb-14,11,"1,030","1,434"
23-Feb-14,12,"1,091","1,322"
23-Feb-14,13,897,"1,400"
23-Feb-14,14,513,"1,594"
23-Feb-14,15,491,"1,887"
23-Feb-14,16,557,"1,841"
23-Feb-14,17,550,"1,676"
23-Feb-14,18,972,"1,731"
23-Feb-14,19,"1,107","1,162"
23-Feb-14,20,"1,279",987
23-Feb-14,21,"1,194",958
23-Feb-14,22,996,"1,121"
23-Feb-14,23,916,"1,005"
23-Feb-14,24,950,"1,643"
24-Feb-14,1,746,"1,930"
24-Feb-14,2,719,"1,949"
24-Feb-14,3,809,"2,121"
24-Feb-14,4,938,"2,145"
24-Feb-14,5,753,"1,920"
24-Feb-14,6,967,"1,336"
24-Feb-14,7,"1,436","1,011"
24-Feb-14,8,"1,461",822
24-Feb-14,9,"1,910",775
24-Feb-14,10,"1,975","1,071"
24-Feb-14,11,"1,915","1,282"
24-Feb-14,12,"1,934","1,561"
24-Feb-14,13,"1,440","1,457"
24-Feb-14,14,"1,436","1,493"
24-Feb-14,15,"1,718","1,529"
24-Feb-14,16,"1,867","1,468"
24-Feb-14,17,"2,088","1,232"
24-Feb-14,18,"2,391","1,017"
24-Feb-14,19,"2,253",980
24-Feb-14,20,"2,235",693
24-Feb-14,21,"2,730",733
24-Feb-14,22,"2,840","1,104"
24-Feb-14,23,"1,950","1,138"
24-Feb-14,24,"1,845","1,568"
25-Feb-14,1,"1,507","1,819"
25-Feb-14,2,"1,375","1,878"
25-Feb-14,3,"1,032","1,864"
25-Feb-14,4,798,"1,852"
25-Feb-14,5,733,"1,744"
25-Feb-14,6,"1,427","1,786"
25-Feb-14,7,"1,805","1,534"
25-Feb-14,8,"2,021","1,365"
25-Feb-14,9,"2,292","1,424"
25-Feb-14,10,"2,496","1,444"
25-Feb-14,11,"2,771","1,279"
25-Feb-14,12,"2,667","1,088"
25-Feb-14,13,"2,685","1,238"
25-Feb-14,14,"3,397","1,777"
25-Feb-14,15,"3,185","1,860"
25-Feb-14,16,"3,069","1,533"
25-Feb-14,17,"3,081","1,486"
25-Feb-14,18,"2,429",902
25-Feb-14,19,"2,247",946
25-Feb-14,20,"1,884",814
25-Feb-14,21,"2,027",729
25-Feb-14,22,"2,679","1,249"
25-Feb-14,23,"2,299","1,107"
25-Feb-14,24,"2,106","1,464"
26-Feb-14,1,"2,006","2,012"
26-Feb-14,2,"1,914","2,172"
26-Feb-14,3,"1,696","2,177"
26-Feb-14,4,"1,671","2,443"
26-Feb-14,5,982,"1,985"
26-Feb-14,6,"1,115","1,587"
26-Feb-14,7,564,"1,237"
26-Feb-14,8,"1,020","1,118"
26-Feb-14,9,"1,280","1,017"
26-Feb-14,10,"1,923","1,018"
26-Feb-14,11,"1,797",917
26-Feb-14,12,"2,460","1,128"
26-Feb-14,13,"2,449","1,075"
26-Feb-14,14,"2,944","1,518"
26-Feb-14,15,"2,714","1,461"
26-Feb-14,16,"2,262","1,372"
26-Feb-14,17,"1,751",947
26-Feb-14,18,"1,703","1,273"
26-Feb-14,19,"1,890","1,389"
26-Feb-14,20,"1,568","1,040"
26-Feb-14,21,"1,191","1,046"
26-Feb-14,22,"1,690",992
26-Feb-14,23,"1,590","1,227"
26-Feb-14,24,"2,054","1,412"
27-Feb-14,1,"1,552","1,435"
27-Feb-14,2,"1,314","1,528"
27-Feb-14,3,"1,345","1,656"
27-Feb-14,4,"1,004","1,513"
27-Feb-14,5,828,"1,421"
27-Feb-14,6,883,"1,093"
27-Feb-14,7,608,"1,470"
27-Feb-14,8,795,"1,292"
27-Feb-14,9,"1,094","1,150"
27-Feb-14,10,"1,043",859
27-Feb-14,11,"1,380","1,230"
27-Feb-14,12,"1,917","1,287"
27-Feb-14,13,"1,365","1,072"
27-Feb-14,14,"1,943","1,639"
27-Feb-14,15,"2,122","1,692"
27-Feb-14,16,"1,951","1,542"
27-Feb-14,17,"1,878","1,152"
27-Feb-14,18,"1,408","1,068"
27-Feb-14,19,"1,558","1,370"
27-Feb-14,20,940,547
27-Feb-14,21,"1,101",202
27-Feb-14,22,"1,870","1,017"
27-Feb-14,23,"2,043",916
27-Feb-14,24,"1,776","1,419"
28-Feb-14,1,"2,217","1,313"
28-Feb-14,2,"2,175","1,388"
28-Feb-14,3,"2,295","1,047"
28-Feb-14,4,"2,498","1,273"
28-Feb-14,5,"1,521","1,038"
28-Feb-14,6,"1,161",873
28-Feb-14,7,475,"1,214"
28-Feb-14,8,749,697
28-Feb-14,9,757,352
28-Feb-14,10,"1,521","1,047"
28-Feb-14,11,"2,514","1,409"
28-Feb-14,12,"2,878","1,460"
28-Feb-14,13,"2,583",802
28-Feb-14,14,"3,441","1,431"
28-Feb-14,15,"2,925","1,272"
28-Feb-14,16,"2,936","1,373"
28-Feb-14,17,"2,275","1,226"
28-Feb-14,18,664,352
28-Feb-14,19,262,446
28-Feb-14,20,447,621
28-Feb-14,21,778,820
28-Feb-14,22,"1,054",871
28-Feb-14,23,821,"1,039"
28-Feb-14,24,991,"1,013"
01-Mar-14,1,"1,339",913
01-Mar-14,2,"1,326",962
01-Mar-14,3,"1,414","1,062"
01-Mar-14,4,"1,399","1,001"
01-Mar-14,5,"1,186",693
01-Mar-14,6,"1,876",995
01-Mar-14,7,"1,779",936
01-Mar-14,8,"2,447",880
01-Mar-14,9,"2,637",851
01-Mar-14,10,"2,402",852
01-Mar-14,11,"2,558",926
01-Mar-14,12,"3,020","1,102"
01-Mar-14,13,"3,203","1,161"
01-Mar-14,14,"2,863","1,102"
01-Mar-14,15,"2,934","1,502"
01-Mar-14,16,"2,955","1,502"
01-Mar-14,17,"2,966","1,202"
01-Mar-14,18,"2,796",752
01-Mar-14,19,"3,646",902
01-Mar-14,20,"3,640","1,230"
01-Mar-14,21,"2,728","1,245"
01-Mar-14,22,"2,931","1,102"
01-Mar-14,23,"3,301","1,202"
01-Mar-14,24,"2,586","1,360"
02-Mar-14,1,"2,536","1,193"
02-Mar-14,2,"2,094","1,211"
02-Mar-14,3,"2,119","1,211"
02-Mar-14,4,"2,401","1,509"
02-Mar-14,5,"2,228","1,824"
02-Mar-14,6,"2,580","1,671"
02-Mar-14,7,"2,373","1,287"
02-Mar-14,8,"2,380",953
02-Mar-14,9,"2,612","1,092"
02-Mar-14,10,"3,294","1,163"
02-Mar-14,11,"2,991","1,078"
02-Mar-14,12,"3,582","1,412"
02-Mar-14,13,"3,440","1,524"
02-Mar-14,14,"3,601","1,474"
02-Mar-14,15,"3,225","1,584"
02-Mar-14,16,"3,537","1,775"
02-Mar-14,17,"3,694","1,548"
02-Mar-14,18,"3,837","1,173"
02-Mar-14,19,"4,571","1,429"
02-Mar-14,20,"3,805","1,131"
02-Mar-14,21,"2,965",740
02-Mar-14,22,"2,633",717
02-Mar-14,23,"2,768","1,168"
02-Mar-14,24,"2,625","1,095"
03-Mar-14,1,"2,069",784
03-Mar-14,2,"1,902",861
03-Mar-14,3,"1,941",913
03-Mar-14,4,"1,717",490
03-Mar-14,5,"1,865","1,105"
03-Mar-14,6,"2,280",847
03-Mar-14,7,"2,519",871
03-Mar-14,8,"1,747",629
03-Mar-14,9,"1,622",531
03-Mar-14,10,"2,322",556
03-Mar-14,11,"2,246",530
03-Mar-14,12,"2,224",630
03-Mar-14,13,"2,531","1,245"
03-Mar-14,14,"2,630","1,435"
03-Mar-14,15,"2,519","1,247"
03-Mar-14,16,"2,646","1,335"
03-Mar-14,17,"2,056","1,000"
03-Mar-14,18,"2,063",777
03-Mar-14,19,"1,632",719
03-Mar-14,20,"1,571",591
03-Mar-14,21,"1,453",936
03-Mar-14,22,"1,691","1,000"
03-Mar-14,23,"1,761",732
03-Mar-14,24,"1,935",558
04-Mar-14,1,"1,302",508
04-Mar-14,2,"1,466",858
04-Mar-14,3,"1,541","1,039"
04-Mar-14,4,"1,259",966
04-Mar-14,5,"1,117","1,321"
04-Mar-14,6,856,991
04-Mar-14,7,881,"1,509"
04-Mar-14,8,650,"1,486"
04-Mar-14,9,"1,065","1,571"
04-Mar-14,10,"1,658","1,674"
04-Mar-14,11,458,"1,200"
